conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,extracted_slots,state_info,state_book,missing_info,missing_book
movie_0313,movie,5,user,BHD.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD""}}","{""theater"": ""BHD""}","{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0313,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0313,movie,7,user,22:00 BHD. Hôm nay.,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00"", ""theater"": ""BHD"", ""date"": ""today""}}","{""date"": ""today"", ""time"": ""22:00"", ""theater"": ""BHD""}","{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0313,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0313,movie,9,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}","{""tickets"": 2}","{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
movie_0313,movie,10,system,"Chốt đặt vé: phim barbie, rạp BHD, ngày today, giờ 22:00, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
movie_0313,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
movie_0314,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0314,movie,1,user,Mình muốn đặt vé phim inside out. BHD.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out"", ""theater"": ""BHD""}}","{""theater"": ""BHD"", ""movie"": ""inside out""}","{""theater"": ""BHD"", ""movie"": ""inside out""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0314,movie,2,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""theater"": ""BHD"", ""movie"": ""inside out""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0314,movie,3,user,Hôm nay. 18:30 1 vé,,"{""act"": ""inform"", ""slots"": {""date"": ""today"", ""time"": ""18:30"", ""tickets"": 1}}","{""date"": ""today"", ""time"": ""18:30"", ""tickets"": 1}","{""theater"": ""BHD"", ""movie"": ""inside out""}","{""date"": ""today"", ""time"": ""18:30"", ""tickets"": 1}",[],[]
movie_0314,movie,4,system,"Chốt đặt vé: phim inside out, rạp BHD, ngày today, giờ 18:30, 1 vé. OK không?",CONFIRM(movie),,,"{""theater"": ""BHD"", ""movie"": ""inside out""}","{""date"": ""today"", ""time"": ""18:30"", ""tickets"": 1}",[],[]
movie_0314,movie,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""theater"": ""BHD"", ""movie"": ""inside out""}","{""date"": ""today"", ""time"": ""18:30"", ""tickets"": 1}",[],[]
navigation_0315,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0315,navigation,1,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}","{""destination"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
navigation_0315,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
navigation_0315,navigation,3,user,Từ Landmark 81. Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Landmark 81"", ""destination"": ""Sân bay Tân Sơn Nhất""}}","{""origin"": ""Landmark 81. Đi"", ""destination"": ""Sân bay Tân Sơn Nhất.""}","{""destination"": ""Sân bay Tân Sơn Nhất."", ""origin"": ""Landmark 81. Đi""}",{},"[""mode""]",[]
navigation_0315,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Sân bay Tân Sơn Nhất."", ""origin"": ""Landmark 81. Đi""}",{},"[""mode""]",[]
navigation_0315,navigation,5,user,Đi bộ. Từ Landmark 81. Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk"", ""origin"": ""Landmark 81"", ""destination"": ""Sân bay Tân Sơn Nhất""}}","{""mode"": ""walk"", ""origin"": ""Landmark 81. Đi"", ""destination"": ""Sân bay Tân Sơn Nhất.""}","{""destination"": ""Sân bay Tân Sơn Nhất."", ""origin"": ""Landmark 81. Đi"", ""mode"": ""walk""}",{},[],[]
navigation_0315,navigation,6,system,"Chốt: từ Landmark 81. Đi đến Sân bay Tân Sơn Nhất., phương tiện walk. OK không?",CONFIRM(navigation),,,"{""destination"": ""Sân bay Tân Sơn Nhất."", ""origin"": ""Landmark 81. Đi"", ""mode"": ""walk""}",{},[],[]
navigation_0315,navigation,7,user,"Không đúng, mình sửa lại: Đi tới Sân bay Tân Sơn Nhất.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}","{""destination"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Landmark 81. Đi"", ""mode"": ""walk""}",{},[],[]
navigation_0315,navigation,8,system,"Chốt: từ Landmark 81. Đi đến Sân bay Tân Sơn Nhất, phương tiện walk. OK không?",CONFIRM(navigation),,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Landmark 81. Đi"", ""mode"": ""walk""}",{},[],[]
navigation_0315,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Landmark 81. Đi"", ""mode"": ""walk""}",{},[],[]
movie_0316,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0316,movie,1,user,Mình muốn đặt vé phim barbie. 1 vé Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""movie"": ""barbie"", ""tickets"": 1, ""date"": ""weekend""}}","{""date"": ""weekend"", ""tickets"": 1, ""movie"": ""barbie""}","{""movie"": ""barbie""}","{""date"": ""weekend"", ""tickets"": 1}","[""theater""]","[""time""]"
movie_0316,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""barbie""}","{""date"": ""weekend"", ""tickets"": 1}","[""theater""]","[""time""]"
movie_0316,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 1}",[],"[""time""]"
movie_0316,movie,4,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 1}",[],"[""time""]"
movie_0316,movie,5,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}","{""time"": ""22:00""}","{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 1, ""time"": ""22:00""}",[],[]
movie_0316,movie,6,system,"Chốt đặt vé: phim barbie, rạp Galaxy, ngày weekend, giờ 22:00, 1 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 1, ""time"": ""22:00""}",[],[]
movie_0316,movie,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 1, ""time"": ""22:00""}",[],[]
movie_0317,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0317,movie,1,user,Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka""}}","{""movie"": ""wonka""}","{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0317,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0317,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""wonka"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0317,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""wonka"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0317,movie,5,user,Mai. Galaxy. Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow"", ""theater"": ""Galaxy"", ""movie"": ""wonka""}}","{""date"": ""tomorrow"", ""theater"": ""Galaxy"", ""movie"": ""wonka""}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0317,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0317,movie,7,user,18:30 3 vé Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30"", ""tickets"": 3, ""movie"": ""wonka""}}","{""time"": ""18:30"", ""tickets"": 3, ""movie"": ""wonka""}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 3}",[],[]
movie_0317,movie,8,system,"Chốt đặt vé: phim wonka, rạp Galaxy, ngày tomorrow, giờ 18:30, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 3}",[],[]
movie_0317,movie,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 3}",[],[]
movie_0318,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0318,movie,1,user,Mình muốn đặt vé phim dune.,,"{""act"": ""inform"", ""slots"": {""movie"": ""dune""}}","{""movie"": ""dune""}","{""movie"": ""dune""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0318,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""dune""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0318,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""dune"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0318,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""dune"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0318,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0318,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0318,movie,7,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}","{""time"": ""22:00""}","{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0318,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0318,movie,9,user,4 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 4}}","{""tickets"": 4}","{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 4}",[],[]
movie_0318,movie,10,system,"Chốt đặt vé: phim dune, rạp CGV, ngày tomorrow, giờ 22:00, 4 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 4}",[],[]
movie_0318,movie,11,user,"Không đúng, mình sửa lại: 21:10",,"{""act"": ""deny+inform"", ""slots"": {""time"": ""21:10""}}",{},"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 4}",[],[]
movie_0318,movie,12,system,"Chốt đặt vé: phim dune, rạp CGV, ngày tomorrow, giờ 22:00, 4 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 4}",[],[]
movie_0318,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 4}",[],[]
movie_0319,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0319,movie,1,user,Mình muốn đặt vé phim conan.,,"{""act"": ""inform"", ""slots"": {""movie"": ""conan""}}","{""movie"": ""conan""}","{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0319,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0319,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""conan"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0319,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""conan"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0319,movie,5,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}","{""date"": ""today""}","{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0319,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0319,movie,7,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}","{""time"": ""19:45""}","{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0319,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0319,movie,9,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}","{""tickets"": 3}","{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
movie_0319,movie,10,system,"Chốt đặt vé: phim conan, rạp Galaxy, ngày today, giờ 19:45, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
movie_0319,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
navigation_0320,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0320,navigation,1,user,Đi tới Central Stadium.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Stadium""}}","{""destination"": ""Central Stadium""}","{""destination"": ""Central Stadium""}",{},"[""origin"", ""mode""]",[]
navigation_0320,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Central Stadium""}",{},"[""origin"", ""mode""]",[]
navigation_0320,navigation,3,user,Từ Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Sân bay Tân Sơn Nhất""}}","{""origin"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Central Stadium"", ""origin"": ""Sân bay Tân Sơn Nhất""}",{},"[""mode""]",[]
navigation_0320,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Central Stadium"", ""origin"": ""Sân bay Tân Sơn Nhất""}",{},"[""mode""]",[]
navigation_0320,navigation,5,user,Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car""}}","{""mode"": ""car""}","{""destination"": ""Central Stadium"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""car""}",{},[],[]
navigation_0320,navigation,6,system,"Chốt: từ Sân bay Tân Sơn Nhất đến Central Stadium, phương tiện car. OK không?",CONFIRM(navigation),,,"{""destination"": ""Central Stadium"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""car""}",{},[],[]
navigation_0320,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Central Stadium"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""car""}",{},[],[]
movie_0321,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0321,movie,1,user,Mình muốn đặt vé phim barbie. Cuối tuần. 18:30,,"{""act"": ""inform"", ""slots"": {""movie"": ""barbie"", ""date"": ""weekend"", ""time"": ""18:30""}}","{""date"": ""weekend"", ""time"": ""18:30"", ""movie"": ""barbie""}","{""movie"": ""barbie""}","{""date"": ""weekend"", ""time"": ""18:30""}","[""theater""]","[""tickets""]"
movie_0321,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""barbie""}","{""date"": ""weekend"", ""time"": ""18:30""}","[""theater""]","[""tickets""]"
movie_0321,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
movie_0321,movie,4,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
movie_0321,movie,5,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}","{""tickets"": 2}","{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}",[],[]
movie_0321,movie,6,system,"Chốt đặt vé: phim barbie, rạp Galaxy, ngày weekend, giờ 18:30, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}",[],[]
movie_0321,movie,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}",[],[]
navigation_0322,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0322,navigation,1,user,Đi tới Sân bay Tân Sơn Nhất. Đi bus.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus""}}","{""mode"": ""bus"", ""destination"": ""Sân bay Tân Sơn Nhất""}","{""mode"": ""bus"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin""]",[]
navigation_0322,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""mode"": ""bus"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin""]",[]
navigation_0322,navigation,3,user,Từ City Hall.,,"{""act"": ""inform"", ""slots"": {""origin"": ""City Hall""}}","{""origin"": ""City Hall""}","{""mode"": ""bus"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0322,navigation,4,system,"Chốt: từ City Hall đến Sân bay Tân Sơn Nhất, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""mode"": ""bus"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0322,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""mode"": ""bus"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0323,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0323,navigation,1,user,Đi tới UBND Quận 1. Từ Sân bay Tân Sơn Nhất. Đi xe máy.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""motorbike""}}","{""mode"": ""motorbike"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}","{""mode"": ""motorbike"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0323,navigation,2,system,"Chốt: từ UBND Quận 1 đến UBND Quận 1, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""mode"": ""motorbike"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0323,navigation,3,user,"Không đúng, mình sửa lại: Từ Sân bay Tân Sơn Nhất.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Sân bay Tân Sơn Nhất""}}","{""origin"": ""Sân bay Tân Sơn Nhất""}","{""mode"": ""motorbike"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0323,navigation,4,system,"Chốt: từ Sân bay Tân Sơn Nhất đến UBND Quận 1, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""mode"": ""motorbike"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0323,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""mode"": ""motorbike"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0324,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0324,navigation,1,user,Đi tới City Hall. Từ Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""destination"": ""City Hall"", ""origin"": ""Chợ Bà Chiểu""}}","{""origin"": ""City Hall"", ""destination"": ""City Hall""}","{""origin"": ""City Hall"", ""destination"": ""City Hall""}",{},"[""mode""]",[]
navigation_0324,navigation,2,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""origin"": ""City Hall"", ""destination"": ""City Hall""}",{},"[""mode""]",[]
navigation_0324,navigation,3,user,Đi bộ.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk""}}","{""mode"": ""walk""}","{""origin"": ""City Hall"", ""destination"": ""City Hall"", ""mode"": ""walk""}",{},[],[]
navigation_0324,navigation,4,system,"Chốt: từ City Hall đến City Hall, phương tiện walk. OK không?",CONFIRM(navigation),,,"{""origin"": ""City Hall"", ""destination"": ""City Hall"", ""mode"": ""walk""}",{},[],[]
navigation_0324,navigation,5,user,"Không đúng, mình sửa lại: Từ Chợ Bà Chiểu.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Chợ Bà Chiểu""}}","{""origin"": ""Chợ Bà Chiểu""}","{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""City Hall"", ""mode"": ""walk""}",{},[],[]
navigation_0324,navigation,6,system,"Chốt: từ Chợ Bà Chiểu đến City Hall, phương tiện walk. OK không?",CONFIRM(navigation),,,"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""City Hall"", ""mode"": ""walk""}",{},[],[]
navigation_0324,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""City Hall"", ""mode"": ""walk""}",{},[],[]
movie_0325,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0325,movie,1,user,Mình muốn đặt vé phim avatar.,,"{""act"": ""inform"", ""slots"": {""movie"": ""avatar""}}","{""movie"": ""avatar""}","{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0325,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0325,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""avatar"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0325,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""avatar"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0325,movie,5,user,Cuối tuần. CGV.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend"", ""theater"": ""CGV""}}","{""date"": ""weekend"", ""theater"": ""CGV""}","{""movie"": ""avatar"", ""theater"": ""CGV""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
