conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,asked_slot,extracted_slots,state_info,state_book,missing_info,missing_book
oracle_movie_00108,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}","{""tickets"": 3}","[""theater""]","[""date"", ""time""]"
oracle_movie_00108,movie,5,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""BHD""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""tickets"": 3}",[],"[""date"", ""time""]"
oracle_movie_00108,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""tickets"": 3}",[],"[""date"", ""time""]"
oracle_movie_00108,movie,7,user,Mai. 3 vé,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow"", ""tickets"": 3}}",,"{""date"": ""tomorrow"", ""tickets"": 3}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""tickets"": 3, ""date"": ""tomorrow""}",[],"[""time""]"
oracle_movie_00108,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""tickets"": 3, ""date"": ""tomorrow""}",[],"[""time""]"
oracle_movie_00108,movie,9,user,21:10 Lotte. 3 vé,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10"", ""theater"": ""Lotte"", ""tickets"": 3}}",,"{""tickets"": 3, ""theater"": ""Lotte""}","{""movie"": ""spider-man"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow""}",[],"[""time""]"
oracle_movie_00108,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow""}",[],"[""time""]"
oracle_movie_00108,movie,11,user,21:10 Mai.,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10"", ""date"": ""tomorrow""}}",,"{""date"": ""tomorrow"", ""time"": ""21:10""}","{""movie"": ""spider-man"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""21:10""}",[],[]
oracle_movie_00108,movie,12,system,"Mình chốt: phim spider-man, rạp Lotte, ngày tomorrow, giờ 21:10, 3 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""21:10""}",[],[]
oracle_movie_00108,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""21:10""}",[],[]
oracle_movie_00109,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,1,user,Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man""}}",,"{""movie"": ""spider-man""}","{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,3,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,{},"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,5,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""BHD""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,7,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,8,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,9,user,Ok ok.,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,10,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00109,movie,11,user,Cuối tuần. Mình muốn đặt vé phim spider-man. 2 vé,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend"", ""movie"": ""spider-man"", ""tickets"": 2}}",,"{""date"": ""weekend"", ""tickets"": 2}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""tickets"": 2}",[],"[""time""]"
oracle_movie_00109,movie,12,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""tickets"": 2}",[],"[""time""]"
oracle_movie_00109,movie,13,user,Ủa alo?,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""tickets"": 2}",[],"[""time""]"
oracle_movie_00109,movie,14,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""tickets"": 2}",[],"[""time""]"
oracle_movie_00109,movie,15,user,Kể chuyện vui đi.,,"{""act"": ""oos"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""tickets"": 2}",[],"[""time""]"
oracle_movie_00110,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,1,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}",,{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,3,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}",,"{""movie"": ""inside out""}","{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,5,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,7,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,8,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00110,movie,9,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}",,"{""date"": ""weekend""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
oracle_movie_00110,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
oracle_movie_00110,movie,11,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}",,"{""time"": ""21:10""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""21:10""}",[],"[""tickets""]"
oracle_movie_00110,movie,12,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""21:10""}",[],"[""tickets""]"
oracle_movie_00110,movie,13,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}",,"{""tickets"": 2}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 2}",[],[]
oracle_movie_00110,movie,14,system,"Mình chốt: phim inside out, rạp Galaxy, ngày weekend, giờ 21:10, 2 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 2}",[],[]
oracle_movie_00110,movie,15,user,"Không đúng, mình sửa lại: 22:00",,"{""act"": ""deny+inform"", ""slots"": {""time"": ""22:00""}}",,"{""time"": ""22:00""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
oracle_movie_00111,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00111,movie,1,user,Mình muốn đặt vé phim conan.,,"{""act"": ""inform"", ""slots"": {""movie"": ""conan""}}",,"{""movie"": ""conan""}","{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00111,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00111,movie,3,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""conan"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00111,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""conan"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00111,movie,5,user,Mai. Lotte. 3 vé,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow"", ""theater"": ""Lotte"", ""tickets"": 3}}",,"{""tickets"": 3, ""theater"": ""Lotte""}","{""movie"": ""conan"", ""theater"": ""Lotte""}","{""tickets"": 3}",[],"[""date"", ""time""]"
oracle_movie_00111,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""conan"", ""theater"": ""Lotte""}","{""tickets"": 3}",[],"[""date"", ""time""]"
oracle_movie_00111,movie,7,user,Mai. Mình muốn đặt vé phim conan. Lotte.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow"", ""movie"": ""conan"", ""theater"": ""Lotte""}}",,"{""date"": ""tomorrow"", ""theater"": ""Lotte"", ""movie"": ""conan""}","{""movie"": ""conan"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow""}",[],"[""time""]"
oracle_movie_00111,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""conan"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow""}",[],"[""time""]"
oracle_movie_00111,movie,9,user,21:10 Mai. 3 vé,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10"", ""date"": ""tomorrow"", ""tickets"": 3}}",,"{""date"": ""tomorrow"", ""time"": ""21:10""}","{""movie"": ""conan"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""21:10""}",[],[]
oracle_movie_00111,movie,10,system,"Mình chốt: phim conan, rạp Lotte, ngày tomorrow, giờ 21:10, 3 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""conan"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""21:10""}",[],[]
oracle_movie_00111,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""conan"", ""theater"": ""Lotte""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""21:10""}",[],[]
oracle_movie_00112,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,1,user,Tư vấn mua laptop giúp mình?,,"{""act"": ""oos"", ""slots"": {}}",,{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,3,user,Mình muốn đặt vé phim avatar.,,"{""act"": ""inform"", ""slots"": {""movie"": ""avatar""}}",,"{""movie"": ""avatar""}","{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,5,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,7,user,Cho mình hỏi chút.,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""movie"": ""avatar"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,8,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00112,movie,9,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}",,"{""date"": ""tomorrow""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
oracle_movie_00112,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
oracle_movie_00112,movie,11,user,18:30 Mai. Mình muốn đặt vé phim avatar.,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30"", ""date"": ""tomorrow"", ""movie"": ""avatar""}}",,"{""date"": ""tomorrow"", ""time"": ""18:30"", ""movie"": ""avatar""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""time"": ""18:30""}",[],"[""tickets""]"
oracle_movie_00112,movie,12,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""time"": ""18:30""}",[],"[""tickets""]"
oracle_movie_00112,movie,13,user,1 vé Lotte. Mình muốn đặt vé phim avatar.,,"{""act"": ""inform"", ""slots"": {""tickets"": 1, ""theater"": ""Lotte"", ""movie"": ""avatar""}}",,"{""tickets"": 1, ""theater"": ""BHD"", ""movie"": ""avatar""}","{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 1}",[],[]
oracle_movie_00112,movie,14,system,"Mình chốt: phim avatar, rạp BHD, ngày tomorrow, giờ 18:30, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 1}",[],[]
oracle_movie_00112,movie,15,user,"Không đúng, mình sửa lại: Lotte.",,"{""act"": ""deny+inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 1}",[],[]
oracle_navigation_00113,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
oracle_navigation_00113,navigation,1,user,Đi tới City Hall. Từ Central Stadium. Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""destination"": ""City Hall"", ""origin"": ""Central Stadium"", ""mode"": ""car""}}",,"{""mode"": ""car"", ""destination"": ""City Hall"", ""origin"": ""City Hall""}","{""mode"": ""car"", ""destination"": ""City Hall"", ""origin"": ""City Hall""}",{},[],[]
oracle_navigation_00113,navigation,2,system,"Mình chốt: từ City Hall đến City Hall, đi car. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""car"", ""destination"": ""City Hall"", ""origin"": ""City Hall""}",{},[],[]
oracle_navigation_00113,navigation,3,user,"Không đúng, mình sửa lại: Từ Central Stadium.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Central Stadium""}}",,"{""origin"": ""Central Stadium""}","{""mode"": ""car"", ""destination"": ""City Hall"", ""origin"": ""Central Stadium""}",{},[],[]
oracle_navigation_00113,navigation,4,system,"Mình chốt: từ Central Stadium đến City Hall, đi car. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""car"", ""destination"": ""City Hall"", ""origin"": ""Central Stadium""}",{},[],[]
oracle_navigation_00113,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""car"", ""destination"": ""City Hall"", ""origin"": ""Central Stadium""}",{},[],[]
oracle_movie_00114,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00114,movie,1,user,Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man""}}",,"{""movie"": ""spider-man""}","{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00114,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00114,movie,3,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""BHD""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00114,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00114,movie,5,user,Hôm nay. Mình muốn đặt vé phim spider-man. 1 vé,,"{""act"": ""inform"", ""slots"": {""date"": ""today"", ""movie"": ""spider-man"", ""tickets"": 1}}",,"{""date"": ""today"", ""tickets"": 1, ""movie"": ""spider-man""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1}",[],"[""time""]"
oracle_movie_00114,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1}",[],"[""time""]"
oracle_movie_00114,movie,7,user,Bạn biết thời tiết hôm nay không?,,"{""act"": ""oos"", ""slots"": {}}",,"{""date"": ""today""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1}",[],"[""time""]"
oracle_movie_00114,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1}",[],"[""time""]"
oracle_movie_00114,movie,9,user,Cảm ơn nha!,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1}",[],"[""time""]"
oracle_movie_00114,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1}",[],"[""time""]"
oracle_movie_00114,movie,11,user,21:10 Mình muốn đặt vé phim spider-man. Hôm nay.,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10"", ""movie"": ""spider-man"", ""date"": ""today""}}",,"{""date"": ""today"", ""time"": ""21:10"", ""movie"": ""spider-man""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1, ""time"": ""21:10""}",[],[]
oracle_movie_00114,movie,12,system,"Mình chốt: phim spider-man, rạp BHD, ngày today, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1, ""time"": ""21:10""}",[],[]
oracle_movie_00114,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1, ""time"": ""21:10""}",[],[]
oracle_movie_00114,movie,14,system,"Mình chốt: phim spider-man, rạp BHD, ngày today, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 1, ""time"": ""21:10""}",[],[]
oracle_movie_00114,movie,15,user,"Không đúng, mình sửa lại: Lotte.",,"{""act"": ""deny+inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""spider-man"", ""theater"": ""Lotte""}","{""date"": ""today"", ""tickets"": 1, ""time"": ""21:10""}",[],[]
oracle_navigation_00115,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
oracle_navigation_00115,navigation,1,user,Đi tới Central Stadium. Từ UBND Quận 1. Đi bus.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Stadium"", ""origin"": ""UBND Quận 1"", ""mode"": ""bus""}}",,"{""mode"": ""walk"", ""origin"": ""UBND Quận 1""}","{""mode"": ""walk"", ""origin"": ""UBND Quận 1""}",{},"[""destination""]",[]
oracle_navigation_00115,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,"{""mode"": ""walk"", ""origin"": ""UBND Quận 1""}",{},"[""destination""]",[]
oracle_navigation_00115,navigation,3,user,Đi tới Central Stadium. Từ UBND Quận 1. Đi bus.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Stadium"", ""origin"": ""UBND Quận 1"", ""mode"": ""bus""}}",,"{""mode"": ""bus"", ""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}","{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}",{},[],[]
oracle_navigation_00115,navigation,4,system,"Mình chốt: từ UBND Quận 1 đến UBND Quận 1, đi bus. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}",{},[],[]
oracle_navigation_00115,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}",{},[],[]
oracle_navigation_00115,navigation,6,system,"Mình chốt: từ UBND Quận 1 đến UBND Quận 1, đi bus. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}",{},[],[]
oracle_navigation_00115,navigation,7,user,"Không đúng, mình sửa lại: Đi tới Central Stadium.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""Central Stadium""}}",,"{""destination"": ""Central Stadium""}","{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""Central Stadium""}",{},[],[]
oracle_navigation_00115,navigation,8,system,"Mình chốt: từ UBND Quận 1 đến Central Stadium, đi bus. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""Central Stadium""}",{},[],[]
oracle_navigation_00115,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""Central Stadium""}",{},[],[]
oracle_movie_00116,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00116,movie,1,user,Mình muốn đặt vé phim dune.,,"{""act"": ""inform"", ""slots"": {""movie"": ""dune""}}",,"{""movie"": ""dune""}","{""movie"": ""dune""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00116,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""dune""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00116,movie,3,user,Bạn biết thời tiết hôm nay không?,,"{""act"": ""oos"", ""slots"": {}}",,"{""date"": ""today""}","{""movie"": ""dune""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
oracle_movie_00116,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""dune""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
